DAREA,丹徒区,丹阳市,京口区,仪征市,六合区,兴化市,句容市,启东市,吴中区,吴江区,嘉定区,天宁区,太仓市,奉贤区,如东县,如皋市,姑苏区,姜堰区,宜兴市,宝山区,宝应县,崇川区,崇明区,常熟市,广陵区,建邺区,张家港市,徐汇区,惠山区,扬中市,新北区,新吴区,昆山市,普陀区,杨浦区,松江区,栖霞区,梁溪区,武进区,江宁区,江都区,江阴市,泰兴市,浦东新区,浦口区,海安市,海门市,海陵区,润州区,港闸区,溧水区,溧阳市,滨湖区,玄武区,相城区,秦淮区,虎丘区,虹口区,通州区,邗江区,金坛区,金山区,钟楼区,锡山区,长宁区,闵行区,雨花台区,青浦区,靖江市,静安区,高淳区,高港区,高邮市,黄浦区,鼓楼区
虹口区,2.5406870085159875e-13,3.6289769160257726e-13,1.1290005633910867e-13,7.695407724283505e-14,4.3613371344526823e-14,2.4822384216917523e-13,8.102911645188413e-13,1.6251136113140968e-11,2.7867363386833985e-13,1.1065508338220967e-12,3.497480441854559e-11,4.147088237850037e-13,6.857256465501901e-12,1.287816804011954e-11,4.736151366260125e-13,6.168870890976969e-13,1.1810531056359687e-12,2.2357542453624155e-13,2.976485870354803e-13,1.7007031609453265e-10,,5.991891601497316e-13,6.003045159150907e-11,9.486968196455054e-13,7.553985889754049e-14,4.1584008924823135e-14,2.132205745132219e-13,5.184849386050051e-11,5.013408833008332e-13,1.7360985494748553e-13,2.0601683288318262e-13,7.58174071071075e-13,8.572847579464354e-12,7.588948975103063e-11,6.288310169255873e-10,2.3488618187599924e-11,6.771589483138929e-14,5.176801174010298e-13,1.9130345505409755e-13,1.9931873649845248e-13,3.3831840793330927e-13,4.818062510896088e-13,7.911697447854628e-13,1.2822568744982946e-10,1.1139312247645815e-13,8.753960248722249e-13,1.2195252395352428e-12,2.486423292798166e-13,5.120753631302623e-13,1.5141097314144726e-13,9.912437847498118e-14,1.4647641044529949e-13,3.3718881632905093e-13,2.54474952637855e-13,4.2898703726112497e-13,6.758646365805183e-14,2.930423522158991e-13,,3.583586442046283e-13,5.989702980803375e-14,4.2368012557740505e-14,8.773915090843775e-12,2.2253004583889523e-13,4.700787139184113e-13,5.193918068914318e-11,3.39990502138112e-11,4.2512234166047326e-13,1.7216552799322604e-11,6.301469900275589e-13,2.9264057739454964e-10,,3.295852885131242e-13,3.724554681447807e-13,1.190877376843361e-10,4.075729513393386e-13
通州区,1.4970489081231563e-12,2.470926672804114e-12,2.0400722726142987e-12,3.808866429344774e-12,5.345247464274747e-12,2.4279313542712822e-11,3.2319545526743585e-12,7.255340248824309e-10,2.3718190101034757e-12,7.349963658306411e-12,1.0697387640198695e-11,1.0705245481785186e-12,3.2544398665014694e-11,1.8655381458261915e-12,2.32603368624374e-09,1.0605782468517183e-09,3.0582674367886047e-12,2.0375375065269223e-11,1.8239880408786865e-12,2.9065147295211263e-12,5.2719397238004864e-12,2.161271628709311e-09,3.6578650464920535e-11,1.0509211101060356e-10,3.976257767824465e-12,5.227209381620155e-13,1.0863321888168104e-10,1.0778342498592055e-12,1.6542683883505263e-12,1.1047981839195158e-11,1.408138969811045e-12,2.35553226940979e-12,1.239410431378437e-11,1.5960806071263816e-12,8.619391122331436e-13,1.825316982330319e-12,7.980046820416992e-13,1.1888451439842542e-12,7.977229942593911e-13,1.381700840309259e-12,6.2905161401496505e-12,8.516840362897517e-12,3.313470526513481e-11,2.332555147884271e-12,1.3652322374974022e-12,5.170990899173067e-10,3.19200439383124e-09,8.556038589850411e-12,8.046137239588062e-13,1.3517098262055847e-09,,1.0356994761870371e-12,1.072881467561246e-12,1.1642731284024302e-12,7.298791945670256e-12,2.1239450334297029e-13,9.520147058483242e-13,6.598921226695998e-13,,1.5058399814686345e-12,6.990060673891959e-13,2.1435978552418163e-12,4.80778357893219e-13,2.0409381446468253e-12,2.0377159866177776e-12,1.5041750710879789e-12,5.34388951455191e-13,3.5841006798736226e-12,6.732933624611812e-11,9.66379535694584e-13,1.856651387189905e-12,9.515874815655099e-12,3.511390738279579e-12,4.382205344994603e-13,8.78278196706596e-13
邗江区,1.2521579700209577e-10,1.7327512855800973e-10,9.232960764541673e-11,2.6395074348186175e-09,5.740971028952456e-11,5.1067177921655796e-11,4.277944265115184e-11,2.522332644323856e-12,6.21158676476733e-13,1.331041833182762e-12,5.420586377115576e-13,3.2704463825901503e-12,1.3303902041847227e-12,2.556624546881562e-13,4.447332306754743e-12,1.1351316259400666e-11,1.4105889558394702e-12,5.712950594945518e-11,9.248824342273356e-12,2.093789237514587e-13,4.2181355685313555e-10,2.0853443880640606e-12,8.070105410586525e-13,1.1851577495761898e-12,3.4648123658200005e-09,3.762820859769587e-12,3.2156224081266805e-12,8.569335406770206e-14,1.9686670653131248e-12,2.2526788651696016e-11,5.135312538553421e-12,4.0892378273704145e-12,1.6598061565539382e-12,2.2691167546082326e-13,1.65274817102297e-13,2.6444465581049163e-13,1.3931214742546257e-11,1.767676543205342e-12,5.3011883474666404e-12,1.0329046288935699e-11,1.2567574928503778e-09,5.840393339950673e-12,2.8677858577545526e-11,3.9926814715987796e-13,1.1068599679546463e-11,2.279217295517867e-11,1.2889206110774316e-12,4.898828010645804e-11,1.7094877913443638e-10,4.717713220117904e-12,6.092482578343496e-12,1.8881041994969408e-11,1.3240741770915846e-12,1.165392668105766e-11,1.533487752024769e-12,4.5002397183100064e-12,1.0547137025809107e-12,1.19503178722301e-13,1.882547061317844e-12,,1.2296976171899342e-11,,3.0394147193650136e-12,1.1827319647299774e-12,2.2242314762603521e-13,5.11318076546112e-13,5.056503109158184e-12,5.628236804949068e-13,1.2910243398592042e-11,5.250195709284423e-13,2.6898425960990458e-12,3.404352409564636e-11,1.0493545632191962e-09,2.0406743357640129e-13,9.622634486075688e-12
金坛区,1.7897290204572e-10,1.3022321330387259e-09,2.350223068255405e-11,4.1764894601655015e-11,8.268309682540805e-12,1.3840814615638802e-11,4.3072892766325733e-10,,3.769567936418534e-12,7.852806178276179e-12,2.1190259011537394e-12,2.760922485321044e-10,6.140878156610474e-12,8.747363629767598e-13,3.521133316830174e-12,3.3123286638081647e-12,4.823447393797593e-12,5.8176689330186525e-12,5.505681650280486e-10,6.331637575321632e-13,4.006228409535687e-11,1.8846911008381722e-12,5.85697720541885e-13,9.461569246029992e-12,9.360128556688366e-12,4.895032786180109e-12,1.2681656656510522e-11,1.4511698717111636e-13,3.3452183762964066e-11,3.807617243368754e-11,3.773986172693007e-10,2.02409192839995e-11,6.242145219307089e-12,5.881568204062346e-13,7.996680647467689e-14,1.2531503464561017e-12,6.355927040757614e-12,1.2335699632447573e-11,1.0080010773956664e-09,3.974851805417421e-11,2.0261799816550777e-11,3.6357613396400494e-11,8.370568250243583e-12,1.007908578868732e-12,7.61908993455877e-12,8.135260758758952e-12,2.1587303495456277e-12,5.730515006549603e-12,2.7791605507466308e-11,9.849684020395678e-13,1.9455450826134118e-10,3.1531755661982187e-09,1.0842168895802071e-11,5.508815337050706e-12,7.375352898019808e-12,5.23414060606543e-12,4.769475049698723e-12,8.67308861707597e-14,8.197688628802309e-13,2.174595833952197e-11,,1.5909863925821125e-12,4.938441204568529e-10,1.2231945150989522e-11,2.861648152129238e-13,8.614712697328132e-13,9.53450494783687e-12,1.7788476847689613e-12,7.287595971442216e-12,6.350655707860581e-13,3.797001762876985e-10,1.4701984590965976e-11,5.122747827352809e-11,2.715247758274087e-13,4.415342328034109e-12
金山区,1.2830259404410777e-12,2.0944038274086613e-12,3.2579197330667647e-13,3.3309576839758864e-13,1.6990245305800774e-12,2.1488740922987674e-12,1.3489791461524908e-12,6.39482292543564e-12,3.0826107454391046e-12,2.4275100519090264e-11,4.229007153649305e-11,2.564381980772037e-12,4.357804216370774e-11,1.4017274490134255e-09,7.687662735595615e-12,2.6701961263096154e-12,6.900308999163251e-12,9.677463559950663e-13,3.60744183306751e-12,2.636477925351788e-11,2.640533447338856e-12,4.8879208036294824e-12,3.034898187974725e-11,1.1718362548564117e-11,1.0899144115401384e-13,5.999880232534317e-14,6.7681194651274214e-12,5.639019978106421e-11,3.0380760296215664e-12,7.514703587783044e-13,2.0510111580141967e-12,5.444733056050847e-12,3.973762301809588e-11,1.7368126287831118e-11,1.3781041783211717e-11,7.095244072511127e-10,8.793248712637389e-13,3.2175283771663995e-12,8.280571171983116e-13,1.3195019387170195e-12,1.1389866652922952e-12,2.711148231882886e-12,3.951436965560894e-12,6.114619635230552e-11,8.678973525359632e-13,2.841864154613304e-12,1.7595719044289575e-12,2.1524969357055877e-13,2.2165185090986223e-12,4.915368644135696e-13,4.290599302603093e-13,1.2680464567311893e-12,6.567848949978179e-13,2.591752897582854e-13,5.280475887990858e-12,1.9503203167445398e-13,3.462481981233561e-12,1.0250626454916127e-11,3.3409505257415223e-12,2.5926432859017734e-13,2.0172896387610917e-12,,1.1237583393068627e-12,4.926202919280861e-12,2.947686582182772e-11,9.912334405752733e-11,1.2880996133326186e-12,1.327952827938163e-10,1.2122629401099542e-12,1.734619654700653e-11,2.2731692610087207e-12,1.0699575857110449e-12,2.2570431966808967e-12,2.6155844846641308e-11,1.5121540786986353e-13
钟楼区,2.0380243643908363e-11,3.259161006761269e-10,6.679421378615131e-12,4.798872390327045e-12,2.6500020836727894e-12,8.731907652166953e-12,3.5978902583732616e-11,1.0737701367608952e-12,1.299647688298638e-12,2.3725406626931377e-12,1.8345196110113826e-12,1.4081004307690418e-09,1.5948529634171362e-12,3.7626449645898826e-13,1.3252767595876351e-12,2.520774326944177e-12,3.666869201616215e-12,3.574925729945773e-12,1.0489586653985108e-10,3.159294398692899e-13,8.778891093597661e-12,1.3634376537957848e-12,,4.069857775152202e-12,1.4091782078957205e-12,1.0195438091833108e-12,7.500578308358163e-12,3.7452909756561413e-13,1.7355374206472618e-11,3.1091047656810373e-11,1.3768960930817567e-09,7.769772794087401e-12,3.744917041362497e-12,1.0119736150717268e-12,1.5478836996275846e-13,7.575666690355412e-13,5.495024435044546e-12,9.317606342331681e-12,1.13360609890543e-09,4.443145237242602e-12,3.846857088976973e-12,4.6955784400532525e-11,1.3623770338378698e-11,4.22709314722913e-13,2.0305149377529856e-12,2.44954588120493e-12,1.1142835107918357e-12,6.997303204134058e-12,1.3537462387036808e-11,1.2105153882683251e-12,1.0143863832909627e-11,1.2729466326942582e-10,5.849865211983411e-12,4.978544752096591e-12,3.086737105496282e-12,1.0806938572447991e-12,2.3175158706048284e-12,2.23841751140393e-13,8.374735374181344e-13,2.6497511188949684e-12,4.656154639629114e-10,5.132675276932971e-13,,5.380205361269009e-12,4.639647896937758e-13,9.178450669518295e-13,3.580079914346964e-12,5.781243032080879e-13,1.1195469632129724e-11,1.4282942064531718e-12,8.397253298201335e-12,1.198925448549042e-11,7.146584947384172e-12,9.55598256273479e-13,4.0219254899462774e-12
锡山区,7.633582419190676e-12,2.8049498231960127e-11,2.1549947916859194e-12,4.733029263035143e-12,4.254877369295048e-12,2.5795807681802835e-11,1.797820036160852e-11,2.563600949179604e-12,1.4562185420540243e-11,2.218817490588655e-11,3.7493666837024444e-12,1.0428765092906628e-11,1.685688985306832e-11,1.814793205078416e-12,2.260047925988329e-12,5.814772389750178e-12,1.234445190890554e-11,1.043172913090407e-11,1.4796908538570552e-10,1.2860229041591563e-12,1.7250531710962597e-11,4.7898976384106134e-12,8.354033264358296e-13,3.6869439347288643e-10,1.1214599436903262e-12,6.173535533142037e-13,2.9664873817595257e-10,3.903164102043051e-13,6.1366503443335e-10,1.2887004357366621e-11,2.5473042370288153e-11,1.1599690808837622e-09,1.3214539753816743e-11,5.637480816201293e-13,3.4217925283158705e-13,1.7004614247124063e-12,2.3696495518339053e-12,7.468958642995402e-10,4.746989075410971e-11,6.06734355846535e-12,9.487234539646506e-12,5.59047489990984e-10,3.162291930634081e-11,1.301045207705038e-12,1.984482259031687e-12,2.552800199496248e-12,3.694896773482179e-12,5.800658625393004e-12,3.837320280844808e-12,2.8097971039967335e-12,8.409109841405133e-12,1.0872897395317684e-11,3.550959383490417e-10,1.0794054205132798e-12,1.021553144449324e-10,1.4811864118371594e-12,2.0072715524005846e-11,3.2163981095288546e-13,1.9292922919972064e-12,2.0325199938854647e-12,1.8690072407767758e-11,1.2481070062832925e-12,9.045754650835679e-12,,1.5573177209913395e-12,2.4348150133007943e-12,4.86874743103361e-12,3.067240395331314e-12,4.915151484183682e-11,8.178247948309617e-13,7.796539631789665e-12,1.1184005129142228e-11,1.3270680494100829e-11,5.06992969692746e-13,7.656116979837734e-13
长宁区,5.565517792738215e-13,9.376307438696513e-13,7.609659183342434e-14,1.5560513951233497e-13,1.1023562649015185e-13,3.7644112217541954e-13,1.2288381027170274e-12,1.1609854551452551e-11,9.900251156656577e-13,3.852065230609668e-12,1.3269464731998803e-10,6.389049696637165e-13,1.863995104844851e-11,2.810581523668299e-11,2.0949127402998553e-12,7.969357667721104e-13,3.084248434959987e-12,4.144076897357592e-13,1.113442658347158e-12,7.243726163168614e-11,8.223472335233744e-13,1.7824376286619137e-12,1.635587011168795e-10,3.1114120951534268e-12,1.1455913744571895e-13,1.6817005003673806e-13,1.6167865189585792e-12,1.788696746985029e-10,1.203813037594776e-12,8.776203505947101e-14,9.893697388327365e-13,1.5679097742669187e-12,2.091450133267311e-11,1.957283865230888e-10,5.2268990351634475e-11,7.073156228947855e-11,1.882719506873853e-13,1.1407175170539425e-12,5.281656114917613e-13,7.823578532572986e-13,2.850405774035577e-13,1.2056186021715487e-12,5.845373019850447e-13,1.0295465748152617e-10,3.266018816391268e-13,1.3828876651507752e-12,3.786984430443748e-12,3.016606193392574e-13,1.2252741815785202e-12,2.2962063652287114e-13,2.505432995609899e-13,3.332057700726978e-13,6.136319636083948e-13,3.0268327420517137e-13,1.341812064089121e-12,3.188811231504085e-13,8.848165807404943e-13,4.9902490555935675e-11,7.106847881193067e-13,1.8167235603857545e-13,2.998461237390107e-13,2.7639665703075676e-11,3.6559843618595477e-13,1.775978240327512e-12,,1.7646193318750884e-10,2.3352994962714944e-12,1.224628733650058e-10,7.07883294453495e-13,1.2268622144057956e-10,,3.3321928244596595e-13,3.3890593223490997e-13,1.1236803240830399e-10,2.82560114782594e-13
闵行区,1.410206944520873e-12,1.5259558081504995e-12,1.2533022993588232e-13,1.6308721719320274e-13,2.508785365002366e-13,7.515082298949871e-13,2.2078718389141475e-12,6.831213936644004e-12,1.7412953534551867e-12,8.268729139668749e-12,9.813673517336306e-11,8.310535879762004e-13,2.050584571792715e-11,2.827882860457615e-10,2.079140429489152e-12,1.514873187911455e-12,4.855239761302094e-12,3.8356765560746924e-13,1.8022874903477374e-12,4.542306381536889e-11,8.003252839335131e-13,2.721105965373944e-12,2.7094754345309495e-11,4.462449019825503e-12,1.2197340411357123e-13,1.6366656025351593e-13,2.076468824802369e-12,2.2890240783396368e-10,2.1401414668802564e-12,2.6280560651178293e-13,1.316059150311301e-12,2.76491871606688e-12,2.686775598458949e-11,6.741005121178447e-11,3.8412968405728705e-11,3.0468713323179155e-10,4.612786853410768e-13,1.6155231239779282e-12,8.643137831094698e-13,1.1429976122614956e-12,5.918023835342057e-13,1.7868939006304202e-12,1.418754628037036e-12,1.5402136997525632e-10,4.721463763854986e-13,2.2527538638347184e-12,3.041640265179201e-12,4.3660962609498466e-13,1.477981191731259e-12,3.5526244517381375e-13,6.302168626027796e-13,4.434635568169781e-13,1.1892942920088395e-12,2.855136773256893e-13,2.2119786996044502e-12,3.7172795137167175e-13,1.3907430828241321e-12,3.2804191853677775e-11,9.34722727502699e-13,1.5111733578062295e-13,7.567986542905969e-13,9.988810519679821e-11,6.681048432893407e-13,2.4493733315900873e-12,1.7480514434592205e-10,,2.213770640912135e-12,2.0182133926953844e-10,1.0386893629124355e-12,5.518082461928444e-11,1.5899539332850283e-13,5.737542429370778e-13,1.0825197662271688e-12,7.903844856645556e-11,2.7851888542511086e-13
雨花台区,1.226483551703312e-11,1.6148660779495556e-11,4.03711342705409e-12,1.6510479192524e-11,1.0729633566289771e-10,4.142161879224861e-12,5.037127954892911e-11,1.120603399666281e-12,5.997389774363478e-13,5.995207611582219e-13,1.2901169229877575e-12,2.8717018641714443e-12,4.4582507987870193e-13,7.649523608401794e-14,1.411305781804262e-12,3.1862754452092755e-12,2.4872321508465092e-12,3.6420189760464995e-12,1.546841633670905e-11,1.5429728317251e-13,4.362756567896352e-12,7.966070325825561e-13,1.8780284755238226e-13,6.067667960443793e-13,2.3110065580886723e-12,8.510278200297584e-10,1.3554496049434317e-12,3.656045078425903e-13,1.553681548249739e-12,4.552527661039985e-12,4.174525958745021e-12,1.8895553448738967e-12,2.0410357765961184e-12,6.638415632429437e-13,1.2820601343402887e-13,4.0182024826384835e-13,1.43286634233663e-10,3.876309993273535e-12,1.824182726052855e-12,8.48316164853873e-10,2.7331816241367385e-12,1.3495712902110891e-12,3.264332362747182e-12,5.534525095602751e-13,2.9576795959652256e-10,6.651817072788839e-12,5.537541875591792e-13,6.994273436583255e-12,1.0986564885038043e-11,3.1131639184579342e-12,1.6363861264797154e-10,2.1736648284336034e-11,8.239152872873076e-13,1.7790590990596268e-10,4.186499276171542e-12,5.40243566988036e-10,6.419380498064002e-13,8.343027549368127e-14,5.257146182547794e-13,5.0213677129077345e-12,7.979041378565337e-12,5.101467266554704e-13,2.2987740654934497e-12,3.3323527403685545e-12,1.2493231517277676e-12,2.5923039147836195e-12,,6.591105024516561e-13,1.669109736554727e-12,1.0239808418568309e-12,1.1987223715131073e-10,3.7320457725262506e-12,4.705824843066725e-12,5.144684829488516e-13,2.680665274989144e-10
青浦区,1.386823303771902e-12,2.3476880196405725e-12,3.7660345730586774e-13,6.300758846893307e-13,7.935391691815954e-13,3.0485686248084356e-12,3.6290791359970843e-12,4.154282135729135e-12,1.0021136865645121e-11,8.764952337414945e-11,2.0241604789128603e-10,1.0779384045810095e-12,4.9793303127375155e-11,5.731411741599999e-11,3.123793335297486e-12,3.990817417851341e-12,1.1322729671240859e-11,1.084779590396122e-12,5.523987742436446e-12,4.943710135949011e-11,1.8499144776462654e-12,4.780179010237949e-12,1.892079060812073e-11,1.1767226402099166e-11,1.145364273648227e-13,1.0088202731151716e-13,3.78253046089169e-12,4.580401815492133e-11,5.359073358725249e-12,7.897017348674519e-13,1.3119565738047693e-12,6.646619562882444e-12,3.095916289480444e-10,4.7437243640388546e-11,2.0588149198464925e-11,4.3135903816211926e-10,4.3122842018199824e-13,1.7389139195688286e-12,1.633270077575581e-12,1.25863534933404e-12,9.233483908963943e-13,3.594222812130579e-12,3.9310030515234464e-12,4.8837196807301006e-11,8.917841794953628e-13,4.977408682724088e-12,4.4378181073508216e-12,6.786018415365283e-13,1.02488532818851e-12,1.1019605605125409e-12,9.919547832158676e-13,1.2659309197252576e-12,2.2086371443109572e-12,2.0427070765269566e-13,5.122266792492767e-12,2.0495436974843825e-13,4.0277192350080474e-12,1.8063219457300824e-11,2.482723989528198e-12,2.3612724395649617e-13,2.042832108329652e-12,1.4479556596341268e-10,7.929101601285332e-13,4.7716827278157306e-12,1.2412693195246043e-10,1.9821272845917753e-10,1.1086892570082736e-12,,2.356784071539319e-12,3.453904121665914e-11,4.777635439897745e-13,1.724067941505872e-12,1.2875872419642691e-12,3.2307249953636725e-11,2.6484759409463705e-13
靖江市,7.293313198218673e-12,2.179264970690449e-11,9.387482575176709e-12,1.9195873305043024e-11,1.0620145469180255e-11,4.046809790058381e-10,1.184608048264644e-11,2.8716255436876554e-11,1.1493712727974366e-11,2.0164126407667944e-11,1.2085324964538987e-11,2.4982191565438493e-11,2.5546637633422206e-11,7.62317336169516e-13,4.2896550210240374e-11,1.4887270564370856e-09,1.2424777152673762e-11,2.55833608974033e-10,3.500225021740376e-11,1.4567284106337017e-12,1.7994764016333588e-10,5.70760098934178e-11,3.743118494697819e-12,5.249692923334922e-11,2.3778200701630692e-11,1.070225765959604e-12,5.930770631094147e-10,1.4242581698186523e-12,7.324790007508103e-11,1.3094986189727162e-10,7.684034387339142e-11,6.058497145839945e-11,8.792150812032919e-12,3.458127541612615e-12,9.582328748021355e-13,1.9480675212395036e-12,4.021773159406583e-12,4.4936442088289203e-11,2.7880277623778286e-11,4.87443399175e-12,1.310533629435926e-10,1.2140071118364567e-09,3.9640681453087405e-09,1.4694474696870287e-12,4.2341408555500835e-12,1.1893032959933203e-10,1.5520687745029148e-11,1.396694184491519e-09,3.244065055286089e-12,6.092472812701374e-11,8.242054130727405e-12,9.569457617449394e-12,2.323047556363895e-11,4.711931193498768e-12,1.5685102701319e-11,1.338028666957141e-12,1.1618567099150656e-11,5.542858930489651e-13,6.31958830564499e-11,1.0435028847153652e-11,1.4342996663257234e-11,1.5887169647256617e-12,1.1454277493423288e-11,4.52579263172435e-11,1.5474820126309974e-12,1.4187383056970474e-12,6.733015450946972e-13,3.915777342172168e-12,,2.4641633876338153e-12,3.1190421490890343e-12,4.0323849769369357e-10,1.1458586933672617e-10,7.887635352149125e-13,1.2449065861338462e-12
静安区,6.702921976910393e-13,8.230352332644377e-13,1.0973662395152495e-13,2.2439352759671783e-13,1.2717400555011109e-13,4.1360343410441065e-13,9.087542322010391e-13,9.790774706529865e-12,5.610780505102569e-13,1.4666530172208439e-12,5.848122800583515e-11,6.251989278377597e-13,9.12774897461435e-12,1.7528413402220946e-11,9.864526169228828e-13,1.0278892481713647e-12,2.874680808830035e-12,1.8626648141744113e-13,5.455532568758088e-13,2.6601355959717e-10,7.623529728435096e-13,1.430400059416748e-12,4.21696909125634e-11,1.927765637445501e-12,6.293421449518042e-14,4.6192954297042e-14,1.0066243289291231e-12,9.822203864499356e-11,6.682881359924838e-13,2.1695830537415704e-13,5.320776870977358e-13,1.2776647254888697e-12,1.353440152583718e-11,2.334297519590398e-10,1.4613835260960117e-10,3.515280484280797e-11,4.724828880418433e-13,1.2607018099275878e-12,3.064997444791076e-13,3.516514006495883e-13,2.9752082594569413e-13,7.526348935281965e-13,5.577372494449703e-13,1.1170180914026926e-10,2.7841349317570307e-13,1.3218836535818155e-12,1.4998362251883583e-12,1.6572029560925482e-13,1.0949996965257634e-12,1.5768050800724518e-13,4.129154454145417e-14,1.8304994147431562e-13,5.056573375099983e-13,6.609713528528614e-13,7.650598467846174e-13,1.7830877675082998e-13,7.918092308116051e-13,2.965015976694975e-10,5.741497603874322e-13,5.821872945851332e-14,2.1178733682782836e-13,1.3638972457607377e-11,5.716362770937784e-13,5.771459640871072e-13,1.1731656784353656e-10,5.3630109289571975e-11,9.858022311104526e-13,2.9604072711079084e-11,9.041525293862781e-13,,1.093817706704281e-13,1.0296976760577569e-13,3.723627657910226e-13,2.0699129402699854e-10,7.130751397260489e-13
高淳区,1.4873846799598646e-11,2.0772870105363138e-11,7.050095814348782e-12,1.261426072829143e-11,4.493704021187825e-11,2.906334694558528e-12,1.0217106478689604e-10,,7.250792881963566e-13,1.1778251332000943e-12,3.3794373442017213e-13,5.549289163123124e-12,2.1896822350139294e-12,,,1.6050748872489494e-12,6.201070882114811e-13,1.7451587446287682e-12,1.7425127411772966e-10,4.78632873066931e-13,4.7617332863732774e-12,5.396631057889714e-13,,3.2510748372584743e-12,1.17928028625254e-12,9.705287775595178e-11,3.3286641491869433e-12,1.3059466707627578e-13,7.043953829115793e-12,8.130860280653713e-12,1.3508056428016077e-11,4.8420539696148274e-12,1.0347978095644886e-12,,,2.1335689567868144e-13,7.452819585483951e-11,4.351680904338981e-12,2.9979945734954643e-11,6.150059972346471e-10,2.6408060246263358e-12,8.461859735310297e-12,2.850286020331184e-12,3.174653826082813e-13,7.251624410057576e-11,2.562398736893685e-12,,1.1644938242947156e-12,5.595936671578208e-12,8.8639947019663e-13,9.449606151782628e-09,3.140206192004465e-09,3.947983187071705e-12,3.750697395659603e-11,9.417759030109696e-13,4.906293736617978e-11,1.298251508939337e-12,,1.2910309583669215e-12,3.74029750590359e-12,3.2938840272810943e-10,,1.3895990804675835e-11,6.372968891155927e-12,,2.5046896757127217e-13,9.921926173853946e-11,9.96073691931903e-13,1.6395757454547204e-12,1.1430250641934174e-13,,,1.744361443747951e-12,3.109939952632174e-13,1.1562062026514152e-10
高港区,5.6934834003887396e-11,7.219161519810666e-11,6.311691903973165e-11,3.9209262417954615e-11,1.481444677352229e-11,5.023819971613061e-10,3.661005528830347e-11,9.504360458335578e-12,2.7389741008599673e-12,3.5593707752450568e-12,4.748864355164977e-12,8.804183222761743e-12,4.6320319666166064e-12,4.541542602076251e-13,1.1730544181618133e-11,6.402677748865541e-11,3.1857231389002682e-12,1.2335523145589225e-09,3.159509209786045e-11,4.82140574873885e-13,1.438989016389864e-10,1.1415979530026252e-11,3.3449715692631516e-12,1.1134662095459004e-11,9.426166960525881e-11,3.335097685746852e-12,2.2381665808739712e-11,3.9465522367587774e-13,7.805133649664899e-12,2.282677852934931e-09,4.7819066246374433e-11,1.2559663890233e-11,3.518037270608939e-12,7.613768934600313e-13,3.8058126339625206e-13,1.2895229992459227e-12,2.755389555454205e-12,4.1330827076933536e-12,1.2704683004696666e-11,8.462991743679415e-12,9.43558537998556e-10,7.381674187419374e-11,3.515609719841338e-09,5.516411218991758e-13,3.941421883621457e-12,7.278920534335638e-11,7.39722016154158e-12,4.629002764260755e-09,1.3287089287490052e-11,7.500322403842668e-12,4.2087804256055604e-12,8.810715046301335e-12,3.698532176082136e-12,2.754190716775446e-12,4.079314488353824e-12,3.746544300605965e-12,3.1386380538724284e-12,4.953277744529707e-13,1.0924136065814523e-11,3.885449488576287e-11,9.294463522689177e-12,3.785943430959004e-13,9.448534411464092e-12,5.952788374198027e-12,5.028654188191999e-13,8.578354725467879e-13,2.908139355954827e-12,2.7843614705042666e-12,4.612895104344208e-10,4.835887647372934e-13,3.7163690567334535e-12,,1.0542870871623598e-10,9.398194237960303e-14,2.8018234658606784e-12
高邮市,6.008281606346896e-11,1.2576701341806558e-10,4.539988146628788e-11,7.734677054851691e-10,2.9169430020645325e-11,2.16132021801216e-09,2.5324192943167732e-11,3.358016724882062e-12,4.01602103077924e-12,6.7594545914766095e-12,2.6610852792479832e-12,6.542208137115973e-12,9.546590586492045e-12,6.685780385307817e-13,2.9603978485545978e-12,1.756594563242699e-11,4.899488970378878e-12,1.2530822995861608e-10,2.195383210713397e-11,1.575706658194459e-12,1.1641407796424393e-08,5.1858220121641576e-12,4.92426192302322e-13,1.345089066460777e-11,5.001880519201207e-10,2.5992668104383447e-12,3.1097852586052277e-11,5.92606951490289e-13,9.244419476377992e-12,1.0417658416627907e-10,1.0430670617378366e-11,1.2601626956192603e-11,6.6982232955619155e-12,1.345022820517726e-12,2.0169661913556548e-13,1.4807181826808758e-12,7.195550893069426e-12,6.4716643843402375e-12,9.750117123587939e-12,6.5957808823322575e-12,2.175563225434797e-09,4.201178594149594e-11,1.5863056815006645e-10,9.745106583397283e-13,6.684272043613875e-12,2.3939062222925125e-11,3.2669201059059787e-12,1.091029978003114e-10,5.526712749005412e-11,4.968681516865437e-12,6.1959083247874584e-12,2.8840497546625774e-11,3.793762793037101e-12,4.584761060447739e-12,4.608731278938855e-12,2.1827031380839776e-12,3.960437469148095e-12,5.10433812082992e-13,2.5845818941123596e-12,1.0114899161058047e-09,2.2510312486936955e-11,1.6720300929700959e-12,9.388948053950911e-12,5.257997896825635e-12,4.811869515074215e-13,6.908547411393674e-13,3.2773204251749627e-12,2.658788841258418e-12,1.1860231158566502e-10,1.0068437330378674e-12,4.923909466233526e-12,2.657553611809384e-10,,5.395823533450817e-13,2.3292268848033274e-12
