DAREA,丹徒区,丹阳市,京口区,仪征市,六合区,兴化市,句容市,启东市,吴中区,吴江区,嘉定区,天宁区,太仓市,奉贤区,如东县,如皋市,姑苏区,姜堰区,宜兴市,宝山区,宝应县,崇川区,崇明区,常熟市,广陵区,建邺区,张家港市,徐汇区,惠山区,扬中市,新北区,新吴区,昆山市,普陀区,杨浦区,松江区,栖霞区,梁溪区,武进区,江宁区,江都区,江阴市,泰兴市,浦东新区,浦口区,海安市,海门市,海陵区,润州区,港闸区,溧水区,溧阳市,滨湖区,玄武区,相城区,秦淮区,虎丘区,虹口区,通州区,邗江区,金坛区,金山区,钟楼区,锡山区,长宁区,闵行区,雨花台区,青浦区,靖江市,静安区,高淳区,高港区,高邮市,黄浦区,鼓楼区
通州区,1.7450198446528532e-12,1.8551180997866088e-12,1.7567496517616699e-12,6.686423025707692e-12,4.635380007033251e-12,4.8038676695295577e-11,6.4380966627681554e-12,6.624337065505271e-10,1.9501490837892233e-12,8.390901033191956e-12,9.96556798739713e-12,8.281107880326898e-13,2.7990339126105294e-11,1.2027491495805437e-12,2.2023846360213957e-09,1.0849017874644242e-09,2.64583265327316e-12,2.9944500968249663e-11,3.1084852201514807e-12,2.7875667513448076e-12,2.1121653137308212e-11,1.9242589640847705e-09,2.4379253419828068e-11,1.140277513786792e-10,7.103128866372671e-12,1.5663499155269892e-13,1.0521380642952685e-10,1.0214121864230957e-12,2.537882533448412e-12,1.1384933974646932e-11,9.105415262184966e-13,2.2511107237656956e-12,1.0381573975152932e-11,1.6686150913690046e-12,7.879829373268732e-13,1.5267604516159538e-12,5.153592138649972e-13,1.1544782329797467e-12,1.286900243966667e-12,1.2427994875806974e-12,1.4802826600717737e-11,9.525450983141577e-12,7.285964523484856e-11,2.1714048999667987e-12,1.820864290011845e-12,6.817335515597269e-10,3.1136810361432233e-09,1.5607219722252075e-11,9.732760767945841e-13,1.3490430690058016e-09,1.1781416587765412e-12,1.6267759361898171e-12,1.5524324635270476e-12,1.2310464181984465e-12,5.917185577458959e-12,5.822665536051815e-13,9.216462032606737e-13,5.996414092149679e-13,,2.7719583356163596e-12,9.59172887619849e-13,1.7250813081391752e-12,7.93864268118663e-13,2.129972979363753e-12,1.862739341640435e-12,1.7250161271832098e-12,6.522248349370194e-13,3.0488330606096506e-12,9.544213555953884e-11,8.28191939759179e-13,5.34142100909681e-13,1.5434332917804034e-11,1.0285477486870982e-11,5.073920341219873e-13,9.444927447315808e-13
邗江区,1.3663589192150163e-10,1.9508892352728271e-10,1.0573765350274736e-10,2.5695178788669426e-09,6.875566370229158e-11,6.793844465869716e-11,4.599912509901526e-11,3.2727098348279384e-12,9.485842840531366e-13,1.9542604778500626e-12,4.096388125280529e-13,3.673694087104384e-12,1.1419061715442276e-12,1.5591266621347783e-13,3.2250194208877487e-12,1.331286850042627e-11,1.4782764921752428e-12,5.5133121157584175e-11,1.1081226717159418e-11,6.66926602663888e-14,4.1945667076154416e-10,2.961594474530593e-12,4.2917499222772603e-13,2.0649526096342844e-12,3.2960587556298565e-09,3.657371881646108e-12,3.281858253193125e-12,1.313206170049908e-13,2.2507479616300777e-12,2.3511526876373293e-11,6.765195879625309e-12,3.537476485260989e-12,1.2088224494257205e-12,2.2224537172400659e-13,2.376868636674986e-13,2.764517632172595e-13,1.4054341880842662e-11,2.492176379179973e-12,5.698260755334315e-12,1.2742590980342212e-11,1.2205114321962103e-09,4.827569059010236e-12,3.976022432955236e-11,3.4563094622998103e-13,1.2901011126703147e-11,1.6020309450173717e-11,2.051529021856118e-12,5.3246776763247646e-11,1.9308131628413592e-10,4.853439607177657e-12,5.711832389625393e-12,3.047206783707624e-11,3.831341878206838e-12,1.1574598385873878e-11,1.3986087191215005e-12,4.7740692448936235e-12,1.2046883276829957e-12,1.187567064897041e-13,1.639903019072529e-12,,1.70964496787121e-11,2.8382882624382856e-13,3.961989535258098e-12,1.5185990483559754e-12,3.0069519817796156e-13,4.576291876819983e-13,5.251926846108413e-12,3.9693932684961345e-13,1.353688705682803e-11,2.850559211821213e-13,9.901458865283656e-12,4.250356767429659e-11,1.032680047309502e-09,3.081603408849432e-13,1.1514995322731165e-11
金坛区,1.7857483356066214e-10,1.271733664591817e-09,2.2171421194081325e-11,4.0895526304706976e-11,1.058152203621593e-11,1.7691075168690024e-11,4.824013715137882e-10,8.992787096857262e-13,3.9704950807890704e-12,6.1370718268248134e-12,1.8320271663672796e-12,2.512117274883794e-10,2.868792680890162e-12,7.711532860238445e-13,1.9692761927159765e-12,2.514960421303925e-12,5.243250559893098e-12,1.1603901458473145e-11,5.230426890457635e-10,6.743924038127042e-13,4.551729352896215e-11,2.1178151951594203e-12,4.717166540494382e-13,9.078558195865093e-12,1.2144624212542658e-11,4.357455612153346e-12,1.7649367928055412e-11,2.8867535706009894e-13,3.1335455263591066e-11,6.275936151242228e-11,3.7201487929578104e-10,1.8072587026702446e-11,6.66367122725131e-12,5.747653742026057e-13,1.424985833130886e-13,8.735826794398539e-13,7.134778429230363e-12,1.1761018470260564e-11,9.748669316862788e-10,4.479966102654865e-11,1.8748944851604368e-11,3.516414338883124e-11,1.407526509412408e-11,8.864131842948088e-13,9.185666034160107e-12,4.102907435991717e-12,1.5032569051488261e-12,1.0327910318448538e-11,2.9490939878589357e-11,7.112711080842135e-13,1.9129476914024852e-10,2.876422401102602e-09,1.434900448288364e-11,6.4514012594192224e-12,6.400986546360415e-12,5.931725255564553e-12,4.875103517770775e-12,1.0442270355124456e-13,6.820108415324306e-13,2.1437255555751687e-11,,1.8717789246323466e-12,4.65678431436052e-10,1.4743973581103946e-11,4.1312674125353323e-13,1.0688566211358187e-12,9.680997603151162e-12,2.1191017362029464e-12,8.767817868294135e-12,6.042443476084885e-13,3.541139241741321e-10,1.7235288555542413e-11,5.2260631376348275e-11,5.301493240710039e-13,4.2928177443307765e-12
金山区,3.1324209938111646e-12,2.8305461766755247e-12,,6.635557340353424e-13,4.100104496055998e-13,5.340443981844036e-13,8.360231584573331e-13,9.922128085747287e-12,4.523569679434354e-12,2.3329671248062805e-11,4.8689848553195005e-11,1.965498198547778e-12,4.359993422697983e-11,1.4527787382581247e-09,6.134927912878091e-12,3.2645456541999964e-12,8.772758080354297e-12,6.694422307075195e-13,6.576874643478365e-12,2.93828369991158e-11,8.952082730197344e-13,8.756173105879278e-12,3.5514098479196724e-11,1.0147701100354598e-11,2.388535702560226e-13,7.966475315400752e-14,4.013390543125434e-12,6.976515613363126e-11,2.6445048809330724e-12,,2.8273630114993594e-12,5.327372329273552e-12,4.006494036086613e-11,2.212110852054684e-11,1.7325556918140627e-11,8.74771898010114e-10,4.368539042183021e-13,3.0663274033148637e-12,1.7224186265816823e-12,8.42785837456444e-13,1.7508688778388745e-13,4.085854724984451e-12,2.0627876630205904e-12,7.041316667039472e-11,5.78808663508054e-13,3.10670563255658e-12,3.902606780829882e-12,1.4111736044769232e-12,1.6500314444416452e-12,7.386126589301843e-13,9.58726920430764e-13,9.025966706563664e-13,1.8625732568152106e-12,4.695838141979386e-13,6.804059839608333e-12,5.92282998874937e-14,2.4218771436468403e-12,1.213136193994866e-11,2.149976690896436e-12,2.773419316842475e-13,1.7562115210684343e-12,,1.256143349760819e-12,5.2961672069719916e-12,3.1746555096859995e-11,1.1813557367215168e-10,1.4829941205211275e-12,1.4093297920356263e-10,3.4488092254575343e-13,1.9347045508675606e-11,,3.9249605398036134e-13,3.3749720966341793e-13,2.909390091335131e-11,1.9214807781817364e-13
钟楼区,2.0023605549516876e-11,3.3148805655449135e-10,7.239917527842786e-12,6.3849476500821514e-12,1.8688040571633346e-12,1.6768545240067328e-11,3.358925285519366e-11,9.852829929465628e-13,1.6524581118381963e-12,2.9585612004681727e-12,1.5649641894641773e-12,1.3992523404442657e-09,1.990665020688666e-12,7.510258160759689e-13,2.4165251980543085e-12,2.9057826992116715e-12,4.5695477342281925e-12,7.232661808092314e-12,1.1760214169391357e-10,2.8270544992252014e-13,1.7832456492511244e-11,1.3406504830425919e-12,3.1009812089535283e-13,4.6418418273546276e-12,2.7418628592263057e-12,6.455242041338622e-13,8.186594096070725e-12,4.600485687929188e-13,1.5646167356251875e-11,3.559417588832781e-11,1.2943245919690665e-09,6.815959802919524e-12,4.3716204585377125e-12,9.19411914653337e-13,1.45718267172146e-13,5.826005484463106e-13,5.280248021079572e-12,8.810807890542817e-12,1.1388029310752255e-09,5.081176447165022e-12,5.142898463674605e-12,5.249938015773241e-11,2.5370658536184e-11,5.202787756072671e-13,3.165811933990373e-12,3.146707925300007e-12,7.529251784162451e-13,7.781984191933114e-12,1.2868836255298546e-11,6.234359324837516e-13,1.003440649801714e-11,1.3571067327178354e-10,6.671299338640868e-12,6.103921265064842e-12,3.1586819379849435e-12,1.1598246499320157e-12,2.215668458287802e-12,2.974643714166148e-13,6.404882452025647e-13,3.6206566730000293e-12,4.507014728206156e-10,9.114622993011151e-13,,5.608195856798696e-12,7.845706742759523e-13,1.0746370353475862e-12,3.715694634615861e-12,7.283972351955108e-13,1.234269823893182e-11,1.4515674261198452e-12,1.2840955683885464e-11,1.4444312216506435e-11,8.660019167322167e-12,6.712058247811307e-13,6.876651002306097e-12
锡山区,1.2338913942627245e-11,3.768459328563518e-11,3.1878198853002844e-12,7.294356856506531e-12,4.694975086675484e-12,1.4676651175498035e-11,2.4762651244478273e-11,2.6733404256459475e-12,1.4911259479387797e-11,1.735790668995128e-11,3.3600151487908236e-12,1.251798897886388e-11,1.137097893236545e-11,1.0698119594331323e-12,2.341674766030912e-12,4.757693535668747e-12,1.386821847916923e-11,8.125635515030004e-12,1.3277893835617105e-10,1.2726167753192835e-12,1.025091078350905e-11,5.969311124973727e-12,5.609202962945774e-13,3.915814199724881e-10,3.1179917038344445e-12,6.932951686842152e-13,2.857747071365325e-10,6.709272508167485e-13,6.049453111343419e-10,2.3412525778492122e-11,3.728794142767667e-11,1.260515271476647e-09,1.3976027666598986e-11,1.025183957032182e-12,3.953732452250927e-13,1.6710823342748496e-12,2.1610177542531987e-12,7.750362607859687e-10,4.4653294104065755e-11,8.023808226585027e-12,6.255277542442255e-12,5.950183394839625e-10,1.1607890285050518e-11,1.7222223441793853e-12,3.0223046010845384e-12,2.2361097126141102e-12,2.5536131895052436e-12,6.7868476703310285e-12,6.877521725132913e-12,2.283593917285144e-12,6.367387529251695e-12,2.0946642398695908e-11,3.752999962429667e-10,1.8640758085731405e-12,1.1501066473406467e-10,1.6548455243119142e-12,1.932335499980126e-11,2.4833896922242735e-13,2.259164188767327e-12,3.59924628539087e-12,2.011014437871083e-11,1.9784358634969597e-12,9.41120011539311e-12,,1.21175192332214e-12,2.47654579323775e-12,4.7548391211602654e-12,2.7915796543354554e-12,3.949185540952746e-11,1.0644585852633639e-12,7.46592882728137e-12,1.6719242673456873e-11,8.19302753029558e-12,7.179587840853606e-13,1.0267889634254993e-12
长宁区,1.233338657009824e-12,1.7477080091342995e-12,2.5248436736995174e-13,3.1173549238512287e-13,1.3758647200111622e-13,7.168332876279733e-13,8.229255275057684e-13,1.5746816465961438e-11,1.9907753087461722e-12,4.827059377062885e-12,1.5410377128485422e-10,1.4573106715533352e-12,2.2805228807854615e-11,3.2410849918755704e-11,1.1665891687673036e-12,6.772044188860571e-13,4.533021379212152e-12,1.3478611799314535e-13,1.6297772610538914e-12,8.224114519119033e-11,8.411296217121638e-13,4.031611766868729e-12,1.850073986333805e-10,3.7054933636542386e-12,1.6030332928347913e-13,1.4970456753753903e-13,1.4814429016008755e-12,2.3229899243668803e-10,1.6057927176383096e-12,3.2161181266567757e-13,1.2563065029873423e-12,2.0197837394652073e-12,2.536473464061287e-11,2.464683017481733e-10,6.373365243373524e-11,8.027297742084916e-11,4.925567874288696e-13,1.9615956294197508e-12,4.808867919597157e-13,1.1716502675378517e-12,2.585158102942412e-13,1.3945872290030146e-12,4.746555157014362e-13,1.1786493067515227e-10,1.1343019515375143e-12,1.668018629049568e-12,5.388030578258037e-12,6.313933309353284e-13,2.4805674683853706e-12,3.965678826588808e-13,1.2868731001509786e-13,1.453837188881638e-12,1.2826505000988803e-12,5.987941170586952e-13,2.3710425614152773e-12,3.498023668491936e-13,1.2374088637429183e-12,5.5464298527679355e-11,1.171317741481313e-12,1.985432216119872e-13,3.143086686419187e-13,3.2431532507468175e-11,7.46695712840993e-13,2.6012116355400518e-12,,2.150693531296534e-10,4.190700463975653e-12,1.3554685979629536e-10,5.092167224823199e-13,1.4427619701260475e-10,1.4585960359652566e-13,5.2683679055949634e-14,3.6241066876205e-13,1.403407103441765e-10,6.361906907211554e-13
闵行区,2.2088500212595255e-12,2.380919886258506e-12,3.9792484036358927e-13,5.765335337652135e-13,4.4917156338616e-13,6.85923388163689e-13,3.0739672416221735e-12,1.3052597466354525e-11,3.171153077107939e-12,1.0799253189749125e-11,1.1453737957204425e-10,1.6122690921608986e-12,2.3820591635067557e-11,3.3218263254033806e-10,1.622283811494355e-12,1.9955811550934936e-12,6.520510813247876e-12,4.804918626026407e-13,3.2107376745172072e-12,5.103007760830283e-11,9.468941835076407e-13,6.538590503300899e-12,4.3925538687811924e-11,5.37503924956619e-12,1.8046004584460983e-13,2.4075512023474526e-13,2.1730912058395e-12,2.7425091203810177e-10,3.0540731625752483e-12,3.0170969580624535e-13,1.9961914503487017e-12,4.603997899027519e-12,3.22947866517662e-11,7.557802103238278e-11,4.3280539915994154e-11,3.599391410980995e-10,7.591251562440515e-13,2.7652401477789293e-12,9.421642165279753e-13,1.6373480997033414e-12,4.365328080125828e-13,1.8521813097324256e-12,8.905653686539483e-13,1.9332321557803315e-10,1.2331998333066137e-12,1.978351253703863e-12,4.359597859481789e-12,4.797801594028486e-13,2.455883565340652e-12,6.556981213434155e-13,3.259543356315634e-13,9.547091590372673e-13,2.1475434999358066e-12,5.913045144996463e-13,3.0744999897014478e-12,4.743342209049298e-13,2.0954055694368228e-12,3.5991454555924944e-11,1.9970109322313154e-12,3.492316628183901e-13,1.1352051787961493e-12,1.224598279510538e-10,8.270282117544079e-13,4.192366701635614e-12,2.1425285702849782e-10,,4.6999525756935334e-12,2.3763492905286644e-10,8.859259331615273e-13,6.115736953623378e-11,3.28400300474837e-13,3.558490960928235e-13,4.844769435085719e-13,9.600669250479082e-11,6.290823029260128e-13
雨花台区,1.6407484560837273e-11,2.2801423056464294e-11,5.7088790135465645e-12,2.644399698261069e-11,1.3397407669924227e-10,6.362093136689593e-12,5.82556308089014e-11,1.821050381095317e-12,5.679218551707238e-13,9.36108360610258e-13,1.6348612311006047e-12,3.5573903448321696e-12,7.921827614657076e-13,2.839263330552784e-13,2.030156985974552e-12,3.788052098704348e-12,3.699477240284124e-12,4.177429744883201e-12,1.721990797488804e-11,1.403437724197787e-13,6.601928298528212e-12,7.219868116488053e-13,8.683927194030075e-14,7.118457924336001e-13,3.3874672868422205e-12,9.415927014540616e-10,1.375534689963741e-12,5.024412994107802e-13,1.6073518715348611e-12,6.343096757342294e-12,6.553982667011772e-12,1.9087280669450757e-12,2.317990427128527e-12,9.417064994708837e-13,1.0493140847332475e-13,6.013254628087794e-13,1.573916535496223e-10,3.978620302796227e-12,2.0128402009332474e-12,9.062082584786135e-10,6.108465182473561e-12,1.9867329529620244e-12,5.683799720080695e-12,7.751125718857762e-13,3.2936892115892984e-10,6.29427099794929e-12,6.325430879465315e-13,8.539108504294088e-12,1.6755161392689996e-11,2.77591391047366e-12,1.7716695076697017e-10,2.688167923446186e-11,1.676801892048578e-12,1.9408667292696151e-10,6.36505665229241e-12,6.352822770407823e-10,1.085825066081361e-12,2.3068063777483424e-13,5.739554459897543e-13,8.495963928279912e-12,1.0571607927665457e-11,,3.3084752364864167e-12,5.052939461698092e-12,2.180195646725296e-12,4.230511462359659e-12,,8.414131220657718e-13,1.8586436864076732e-12,2.0434568576895813e-12,1.3037909556604992e-10,5.232467277542114e-12,5.552282416609918e-12,9.651185733548373e-13,2.8900392443116055e-10
青浦区,2.2945013061851844e-12,2.8412953946739224e-12,4.97556871116558e-13,8.7759965850453e-13,9.59397203501865e-13,3.368563513306639e-12,3.2887490014243783e-12,4.03776005450809e-12,1.5541550953687646e-11,9.628196062296967e-11,2.321266412757236e-10,1.9044037933910604e-12,4.915569142484673e-11,6.329770218568244e-11,2.288529849209612e-12,4.7101023734256015e-12,1.3074312379050928e-11,1.0215980412386618e-12,9.830718626869099e-12,5.4705727598225374e-11,2.3679532385766536e-12,1.1062743094998495e-11,2.740950322647612e-11,1.296591731372306e-11,2.67300708117736e-13,1.9451502052239783e-13,5.069815235705546e-12,5.2137191102940024e-11,5.944546732740775e-12,1.4625749420656839e-12,2.519375940797485e-12,8.785891849944089e-12,3.4870527755961494e-10,5.3837865762919736e-11,2.3535281666758145e-11,5.058672742365383e-10,6.399917864306194e-13,2.4292792384940307e-12,2.214937490540344e-12,1.8005791235293283e-12,8.193833628937455e-13,2.446570775964671e-12,1.019321275996485e-12,5.995492858796406e-11,1.201270680104719e-12,3.973382949253884e-12,4.424121487737992e-12,1.244251647959378e-12,1.2757967741593872e-12,1.0144396183666283e-12,5.852236378692156e-13,3.366982386636167e-12,3.3778866378345452e-12,4.299632285895513e-13,6.123479938000874e-12,3.615398752899738e-13,4.458912631867612e-12,2.211905536048373e-11,2.779164592767133e-12,6.019354791725207e-13,2.064635253307115e-12,1.5413348018628772e-10,9.675930045957248e-13,6.465745716695189e-12,1.3629796738783462e-10,2.339717299007301e-10,2.0169504621218368e-12,,1.4736493226169382e-12,3.875119069299718e-11,8.844227435210283e-13,1.3576564860132068e-12,1.0300709232259343e-12,3.968060678666401e-11,3.2580705236981274e-13
靖江市,8.59665206938106e-12,2.4557482886618184e-11,8.49280983033378e-12,8.37104739712894e-12,7.622575773911976e-12,3.2835009339632423e-10,1.147195767970259e-11,1.472611873664377e-11,1.526377433997522e-11,1.9495000802096916e-11,1.2417617081873329e-11,3.020218880565324e-11,2.101640723451633e-11,1.0338716462141097e-12,2.376156557330044e-11,1.385663307569471e-09,1.3264856282304296e-11,1.9290861754466628e-10,4.7027624421297054e-11,2.426031592803047e-12,9.272513599261472e-11,5.529909001841807e-11,3.252457135171305e-12,3.738378008670872e-11,1.8555232160893197e-11,9.52110848132027e-13,6.031269517655364e-10,1.6285080443224508e-12,5.96996910338869e-11,1.601495316961479e-10,8.298897353053305e-11,4.2694843574907794e-11,9.513276218125368e-12,3.6162116606934712e-12,9.006423366597808e-13,1.4403539912317984e-12,3.2486508480322524e-12,4.998909434379688e-11,3.101538611488966e-11,4.7964423933419985e-12,7.091404386028388e-11,1.1907248874172643e-09,4.427427404978435e-09,2.701181430904845e-12,3.3819445964114096e-12,1.190507740459655e-10,1.1475384395061843e-11,1.3807927506211262e-09,3.2867166800328327e-12,6.547067310100685e-11,3.182832031869341e-12,1.5182205247691198e-11,2.6669568985905072e-11,5.196496776527498e-12,1.3292449075485446e-11,1.3370787209506606e-12,1.2397585418894506e-11,9.899836076274117e-13,7.053633814168432e-11,8.470755790028722e-12,1.5288508297487376e-11,2.1509666401862607e-12,1.3582972090363013e-11,3.388626177952222e-11,1.8515141531690437e-12,1.3276298246818598e-12,1.1401376902090186e-12,2.5784250564902093e-12,,2.005961331175825e-12,8.658133301783741e-12,3.7006024565372453e-10,5.647022535538109e-11,1.4215237472245917e-12,1.6160216684953249e-12
静安区,8.486046616804008e-13,1.3056727996390926e-12,2.685665175318458e-13,2.9150916933873617e-13,1.12577022032753e-13,6.451859053112103e-13,1.1936485707239866e-12,1.5769061138123486e-11,1.1972465832830777e-12,1.6373475553117095e-12,6.267854312366113e-11,9.457056961715769e-13,1.3700940652305676e-11,2.125464551740776e-11,8.983860978590965e-13,1.1734035135543126e-12,4.18937040892969e-12,2.2057139127603283e-13,1.6946923671306347e-12,3.287432484113808e-10,9.83193297366819e-14,3.6454261934885e-12,6.580341809907513e-11,2.732337780599336e-12,1.311645772305542e-13,9.624401278208838e-14,1.175425146122562e-12,1.2312643998076077e-10,1.0926145803681784e-12,1.7543439939436238e-13,7.602505536674128e-13,2.094031375428936e-12,1.686673019630571e-11,2.927559405717549e-10,1.787855984652724e-10,4.094673384352231e-11,5.565562098351289e-13,2.171091449660828e-12,4.615761515936301e-13,4.495861544210103e-13,2.4998376090608537e-13,1.0641621089188496e-12,5.501995474932617e-13,1.2105079661029696e-10,6.356965362924211e-13,1.5597926346964216e-12,3.0615515843090883e-12,4.907921607372123e-13,2.3196208961165452e-12,2.433620323327037e-13,1.0529548380881413e-13,8.921770734304246e-13,1.0139235269007944e-12,1.0916424408045736e-12,1.2933680024146428e-12,2.406832198828087e-13,9.695800711994816e-13,3.925574664445024e-10,1.2223127007944957e-12,1.9291353733164313e-13,3.2146995813021765e-13,1.6040419518042153e-11,8.671788199861522e-13,1.1897791199972875e-12,1.4053105119390196e-10,5.937189037322947e-11,1.654466429721608e-12,3.4149736476721244e-11,1.0984542958358755e-12,,3.5803897510304954e-13,1.2932169009610218e-13,2.224007559504055e-13,2.57096627777156e-10,1.0129595513704463e-12
高淳区,6.71464648399816e-12,2.0803024118835852e-11,4.320161112483262e-12,1.0667967808159096e-11,3.4841985805269246e-11,,9.600515702039294e-11,,5.109506478831976e-13,4.70471709031182e-12,3.7028637387153143e-13,9.458282511393356e-12,2.1381443143676515e-12,,,,7.132207194939646e-13,9.225089878192063e-12,1.2665109818196288e-10,1.7482867706381718e-13,4.112068425272007e-12,9.353671833115622e-13,,3.5084799887898407e-12,3.840042467660146e-12,1.0758452107945572e-10,4.608798038416799e-12,3.129499306013826e-13,9.833548073709595e-12,7.33729833582226e-12,1.791347373338303e-11,5.1517607584158946e-12,7.312654408146416e-13,1.7135170835215182e-13,,,8.106881636974392e-11,3.2964735632527453e-12,2.974834462617676e-11,6.24657084521234e-10,3.2169911053509464e-12,6.970990239156373e-12,,2.831374211586031e-13,1.010310496968004e-10,2.038629528739684e-12,,1.6205285955335792e-11,9.095146782556439e-12,,9.263469678613488e-09,2.6949041896889513e-09,1.4507292907358926e-11,3.990442830032036e-11,1.5025918717074843e-12,5.169149743822993e-11,7.17722656851287e-13,,,3.821844708055775e-12,3.432964655473426e-10,1.2400519539077467e-12,1.483713042191598e-11,5.528983031890622e-12,1.642176699271072e-13,2.8116394696535125e-13,9.75193904449841e-11,,4.7525497523450965e-12,4.0031136905593356e-13,,7.211598369940096e-12,3.1005334988537445e-12,3.5122347865213193e-13,2.1830060562398635e-10
高港区,5.98742908026044e-11,7.786415957813084e-11,7.733083424786308e-11,2.7178837798438294e-11,1.5860790073549334e-11,6.74047343522264e-10,4.6925590153347595e-11,9.739536827258909e-12,3.3186631775088e-12,4.1433890199285795e-12,3.485267016770029e-12,1.0790874928435936e-11,4.00145693106836e-12,1.6872502727776726e-13,9.306774157195043e-12,6.077899870631087e-11,2.8658207737084734e-12,1.298892955335212e-09,2.9164163192715155e-11,5.196472654268813e-13,1.5617504459395508e-10,1.1120852874736845e-11,1.8577724062882826e-12,6.786694280617128e-12,9.076725020708516e-11,1.9336412787160905e-12,1.2937789136210359e-11,2.0670849298962394e-13,7.641432492755475e-12,2.094858247986983e-09,5.6350563215917954e-11,9.92489557885218e-12,3.300586484225661e-12,6.224931680008146e-13,3.7413693685487017e-13,1.7202252480836232e-12,4.108824788279552e-12,5.9382930780130275e-12,1.6827294362320644e-11,9.77153252994275e-12,9.174146426836811e-10,6.127462846821174e-11,3.735911663801939e-09,6.233894936930712e-13,5.4439787794695296e-12,8.819888029062338e-11,1.0149104215630461e-11,4.3097282506280224e-09,1.802247485400173e-11,9.244009996107756e-12,5.817610282358684e-12,1.049759998416264e-11,4.914000875437157e-12,5.817650939700715e-12,3.175955982809119e-12,2.4259550074714796e-12,2.4295955699618016e-12,5.140628796497615e-13,1.1127626367602295e-11,3.716463454162359e-11,1.4209057150321727e-11,8.190743807756461e-13,1.3475226493508953e-11,7.121366375693369e-12,4.3387371273952717e-13,6.19044454901966e-13,3.4337884651021704e-12,1.6364130333035203e-12,4.2744568699420747e-10,4.847555839133093e-13,4.945442928080993e-12,,1.1570931882485793e-10,2.3198879077953945e-13,2.2347674484486134e-12
高邮市,4.92345169148484e-11,1.1965396608287721e-10,4.668215562314706e-11,7.669860742737086e-10,3.052624523807373e-11,2.025153407019458e-09,1.72899712300873e-11,6.51816920736133e-12,5.24509692746036e-12,7.90806076996313e-12,3.701096615178255e-12,7.316798886659663e-12,7.508813788306247e-12,5.520482026567584e-13,6.978275580239728e-12,1.7308328628306493e-11,5.073652927480442e-12,9.594499024206555e-11,1.883322434080295e-11,1.36962487989443e-12,1.0704049073888118e-08,3.284856852731295e-12,1.899503170898115e-12,1.2456606875724775e-11,5.103781783852718e-10,1.5816610163304336e-12,2.967313496133164e-11,8.031366269162054e-13,9.063173310805987e-12,7.234691383873042e-11,1.4396527419520783e-11,1.3569107083969983e-11,7.045771260337369e-12,2.4533260802537215e-12,7.650821979058439e-13,9.17669383715378e-13,6.504960752198219e-12,1.0119472917518143e-11,1.196889214694081e-11,5.453047321269608e-12,2.174126131540884e-09,3.5345319850967017e-11,1.682060181553514e-10,9.943324020249574e-13,7.75686068618409e-12,1.8173694270556794e-11,2.767221729150671e-12,1.1352878986147751e-10,5.036798080274346e-11,3.2078348712201546e-12,2.3793160326819954e-12,4.181361424589227e-11,5.325846064824684e-12,4.175971608978933e-12,4.789762835506272e-12,1.984358994051359e-12,5.428822657841124e-12,6.727810173555747e-13,2.667847278265665e-12,9.40206921973926e-10,2.4213720529984394e-11,1.0049676988753732e-12,1.0799660799087947e-11,6.123787067253593e-12,6.654295948700151e-13,6.076319278893858e-13,5.0363555820756254e-12,2.208586310347661e-12,1.0784423285968899e-10,1.3337344260871247e-12,5.393633503056949e-12,2.367002830378557e-10,,7.115997237449128e-13,2.9406526371914365e-12
黄浦区,4.2867819550266744e-13,8.577390258832903e-13,2.2064707345574422e-13,4.864765405616891e-14,9.017801590166859e-14,6.264434060545945e-13,7.355023243924553e-13,6.418472168751705e-12,1.2776261944232878e-12,2.9201643712786373e-12,4.035334060810604e-11,8.508627991959808e-13,8.986510811197886e-12,3.165408924598302e-11,5.247358657304391e-13,5.657022485412234e-13,3.61992290355635e-12,1.9631685707542898e-13,8.159872791093684e-13,6.311804253909804e-11,5.250474694475612e-13,2.2393482510396024e-12,3.155822888735054e-11,1.9199081642571164e-12,1.2257849163117702e-13,9.344814677947956e-14,9.562672437890008e-13,2.6051179190832524e-10,7.755126027778709e-13,3.5132227191268535e-13,6.861819707272475e-13,1.3018959966222565e-12,1.7724980252618504e-11,1.1156628710492869e-10,1.1052085672705581e-10,6.67748936909093e-11,3.9713887589455763e-13,1.5305768497514055e-12,3.53574747871708e-13,5.472621017745651e-13,1.5403498292238085e-13,7.531509780277759e-13,3.0246074436488543e-13,3.123374915275667e-10,5.092145033089904e-13,1.0412057042898468e-12,1.7166847170757095e-12,2.758885473218695e-13,1.258085206180908e-12,1.3537586697739576e-13,2.1086314155926432e-13,3.529205527866192e-13,1.021170992049344e-12,6.082081418347631e-13,1.813055424804333e-12,2.9527227826105744e-13,1.0023351466665425e-12,1.297024218768964e-10,6.304900518393282e-13,2.0332933099371406e-13,5.72240773920816e-14,2.925247150471704e-11,4.999300654272949e-13,1.2354396708053647e-12,1.2935716600079436e-10,9.292788170917194e-11,1.5450199373926024e-12,4.029321327187906e-11,5.562580999609911e-13,2.5827683727780314e-10,1.5933409563250107e-13,2.302023630941123e-13,1.484587954725182e-13,,6.667877762019318e-13
